"","res_name_group"
"607","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"608","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"609","NAG_NDG_A2G_NGA_MAG"
"610","ZN"
"611","K"
"612","FE"
"613","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"614","MN"
"615","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"616","MLI_MLA_IVA_ASJ"
"617","MN"
"618","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"619","FAD_FDA"
"620","BOG_BNG_BHG_HTG"
"621","CME"
"622","CL"
"623","ZN"
"624","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"625","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"626","NAG_NDG_A2G_NGA_MAG"
"627","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"628","IHP"
"629","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"630","MG"
"631","EDO_BME_ETA"
"632","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"633","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"634","MG"
"635","CL"
"636","IOD"
"637","NA"
"638","CL"
"639","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"640","GSH"
"641","FAD_FDA"
"642","AU"
"643","PG4_SPM_DAO_D12_PG5"
"644","CA"
"645","PG4_SPM_DAO_D12_PG5"
"646","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"647","ZN"
"648","ZN"
"649","CA"
"650","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"651","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"652","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"653","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"654","MG"
"655","CA"
"656","MES"
"657","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"658","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"659","MN"
"660","PEG_DEP"
"661","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"662","ADN_MTA_GMP_5AD"
"663","FAD_FDA"
"664","CA"
"665","ZN"
"666","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"667","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"668","HEM"
"669","NAG_NDG_A2G_NGA_MAG"
"670","PG4_SPM_DAO_D12_PG5"
"671","ZN"
"672","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"673","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"674","ZN"
"675","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"676","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"677","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"678","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"679","NAG_NDG_A2G_NGA_MAG"
"680","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"681","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"682","PEG_DEP"
"683","EDO_BME_ETA"
"684","CL"
"685","EDO_BME_ETA"
"686","NAG_NDG_A2G_NGA_MAG"
"687","CA"
"688","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"689","CO"
"690","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"691","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"692","ZN"
"693","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"694","EDO_BME_ETA"
"695","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"696","NAG_NDG_A2G_NGA_MAG"
"697","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"698","ZN"
"699","M3L"
"700","CA"
"701","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"702","IOD"
"703","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"704","CA"
"705","CL"
"706","BR"
"707","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"708","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"709","MG"
"710","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"711","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"712","ZN"
"713","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"714","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"715","CA"
"716","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"717","PG4_SPM_DAO_D12_PG5"
"718","CD"
"719","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"720","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"721","FE"
"722","ZN"
"723","SGN"
"724","CA"
"725","COA_ACO_CAA"
"726","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"727","IPH_URA_BNZ_MBN"
"728","BRU"
"729","NAD_NAP"
"730","ZN"
"731","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"732","CA"
"733","ZN"
"734","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"735","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"736","MAL_LAT_CBI_LBT"
"737","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"738","ZN"
"739","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"740","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"741","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"742","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"743","CL"
"744","MLI_MLA_IVA_ASJ"
"745","HEM"
"746","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"747","ZN"
"748","CL"
"749","NA"
"750","CL"
"751","CSO"
"752","EDO_BME_ETA"
"753","CDL"
"754","MN"
"755","FAD_FDA"
"756","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"757","CA"
"758","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"759","CA"
"760","CL"
"761","SIA_DAN_SLB"
"762","NAG_NDG_A2G_NGA_MAG"
"763","FE2"
"764","K"
"765","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"766","ZN"
"767","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"768","MG"
"769","PLP_PMP_PLR"
"770","MN"
"771","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"772","FMN_RBF"
"773","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"774","CD"
"775","CA"
"776","EDO_BME_ETA"
"777","ZN"
"778","HEM"
"779","PEG_DEP"
"780","PG4_SPM_DAO_D12_PG5"
"781","CD"
"782","PGE_SPD_F09_D10"
"783","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"784","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"785","AMP_5GP_CMP_IMP_PCG_XMP"
"786","ZN"
"787","MG"
"788","TPO"
"789","UDP"
"790","NCO"
"791","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"792","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"793","EDO_BME_ETA"
"794","FMN_RBF"
"795","CL"
"796","CA"
"797","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"798","ZN"
"799","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"800","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"801","UDP"
"802","CA"
"803","BEN_BAM"
"804","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"805","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"806","CA"
"807","NDP_NAI"
"808","CO"
"809","GDP"
"810","CA"
"811","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"812","PGE_SPD_F09_D10"
"813","PEG_DEP"
"814","MN"
"815","EDO_BME_ETA"
"816","PG4_SPM_DAO_D12_PG5"
"817","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"818","FAD_FDA"
"819","SF4_F3S"
"820","NDP_NAI"
"821","FMN_RBF"
"822","NAG_NDG_A2G_NGA_MAG"
"823","CA"
"824","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"825","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"826","FE"
"827","FAD_FDA"
"828","NAD_NAP"
"829","AU"
"830","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"831","EDO_BME_ETA"
"832","TPO"
"833","SEP"
"834","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"835","SEP"
"836","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"837","CU"
"838","CRO"
"839","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"840","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"841","COA_ACO_CAA"
"842","CA"
"843","BCL_BPH_BPB_PHO"
"844","BCL_BPH_BPB_PHO"
"845","FAD_FDA"
"846","LMT_DMU_MA4_UMQ_LMU_CM5"
"847","CL"
"848","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"849","NA"
"850","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"851","A23"
"852","CL"
"853","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"854","GDP"
"855","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"856","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"857","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"858","PRP_GPP"
"859","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"860","CA"
"861","CO"
"862","MG"
"863","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"864","TPO"
"865","TRS"
"866","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"867","SAH"
"868","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"869","MES"
"870","HEM"
"871","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"872","HEM"
"873","MG"
"874","ZN"
"875","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"876","NA"
"877","FAD_FDA"
"878","NAD_NAP"
"879","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"880","ZN"
"881","THP"
"882","NA"
"883","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"884","CA"
"885","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"886","IHP"
"887","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"888","NAD_NAP"
"889","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"890","FE"
"891","NAG_NDG_A2G_NGA_MAG"
"892","NAG_NDG_A2G_NGA_MAG"
"893","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"894","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"895","ZN"
"896","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"897","ZN"
"898","BOG_BNG_BHG_HTG"
"899","NI"
"900","HEM"
"901","CD"
"902","NAD_NAP"
"903","EDO_BME_ETA"
"904","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"905","EDO_BME_ETA"
"906","TLA_TAR_MLT_SRT_OAA_LMR"
"907","NCO"
"908","HEM"
"909","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"910","EDO_BME_ETA"
"911","PTR"
"912","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"913","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"914","MRG"
"915","EDO_BME_ETA"
"916","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"917","NI"
"918","EDO_BME_ETA"
"919","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"920","FAD_FDA"
"921","EDO_BME_ETA"
"922","CIR"
"923","CIT_FLC_NCD"
"924","SEP"
"925","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"926","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"927","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"928","MG"
"929","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"930","SUC"
"931","HEM"
"932","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"933","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"934","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"935","CO"
"936","MG"
"937","LMT_DMU_MA4_UMQ_LMU_CM5"
"938","EDO_BME_ETA"
"939","NAG_NDG_A2G_NGA_MAG"
"940","PCA"
"941","EPE"
"942","NAG_NDG_A2G_NGA_MAG"
"943","5CM"
"944","MG"
"945","K"
"946","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"947","ZN"
"948","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"949","ZN"
"950","KAI"
"951","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"952","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"953","NAG_NDG_A2G_NGA_MAG"
"954","FE2"
"955","PGE_SPD_F09_D10"
"956","ZN"
"957","CME"
"958","MG"
"959","FAD_FDA"
"960","CSS"
"961","LMT_DMU_MA4_UMQ_LMU_CM5"
"962","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"963","ZN"
"964","MG"
"965","K"
"966","IOD"
"967","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"968","NAG_NDG_A2G_NGA_MAG"
"969","NRQ"
"970","CME"
"971","CA"
"972","NAG_NDG_A2G_NGA_MAG"
"973","NI"
"974","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"975","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"976","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"977","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"978","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"979","NAD_NAP"
"980","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"981","ZN"
"982","CA"
"983","ZN"
"984","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"985","NA"
"986","CA"
"987","NAG_NDG_A2G_NGA_MAG"
"988","HEC_COH"
"989","CA"
"990","PG4_SPM_DAO_D12_PG5"
"991","CO"
"992","CU1"
"993","CO"
"994","FE"
"995","KCX"
"996","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"997","SAH"
"998","NI"
"999","MLY"
"1000","TRS"
"1001","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1002","SAH"
"1003","ZN"
"1004","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1005","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1006","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"1007","NAG_NDG_A2G_NGA_MAG"
"1008","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1009","ZN"
"1010","HED_HEZ_OCT_PG0_ACA"
"1011","CL"
"1012","KCX"
"1013","K"
"1014","MN"
"1015","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"1016","U5P_C5P_TMP_UMP_UP6_2YR"
"1017","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1018","FE"
"1019","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1020","NAD_NAP"
"1021","CL"
"1022","CA"
"1023","FAD_FDA"
"1024","CSS"
"1025","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1026","LMT_DMU_MA4_UMQ_LMU_CM5"
"1027","FOL_MTX_CB3"
"1028","U5P_C5P_TMP_UMP_UP6_2YR"
"1029","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1030","CL"
"1031","EDO_BME_ETA"
"1032","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1033","NAG_NDG_A2G_NGA_MAG"
"1034","IDS_S6P"
"1035","FMN_RBF"
"1036","MN"
"1037","NAG_NDG_A2G_NGA_MAG"
"1038","CA"
"1039","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"1040","ZN"
"1041","MG"
"1042","ZN"
"1043","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1044","CA"
"1045","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"1046","HEM"
"1047","H4B_HBI"
"1048","ZN"
"1049","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"1050","FAD_FDA"
"1051","NAG_NDG_A2G_NGA_MAG"
"1052","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1053","HEM"
"1054","SIA_DAN_SLB"
"1055","NAG_NDG_A2G_NGA_MAG"
"1056","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1057","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1058","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1059","SAH"
"1060","MG"
"1061","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"1062","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"1063","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1064","PT"
"1065","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"1066","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"1067","TLA_TAR_MLT_SRT_OAA_LMR"
"1068","MLY"
"1069","MLZ"
"1070","CL"
"1071","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1072","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1073","HEM"
"1074","ZN"
"1075","CA"
"1076","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1077","MG"
"1078","EDO_BME_ETA"
"1079","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1080","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1081","IMD"
"1082","HG"
"1083","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1084","ZN"
"1085","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1086","MG"
"1087","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"1088","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1089","SF4_F3S"
"1090","MN"
"1091","ZN"
"1092","NAG_NDG_A2G_NGA_MAG"
"1093","EPE"
"1094","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1095","MG"
"1096","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1097","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1098","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1099","CU"
"1100","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"1101","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"1102","HG"
"1103","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1104","NAG_NDG_A2G_NGA_MAG"
"1105","HEM"
"1106","MG"
"1107","HEM"
"1108","HEM"
"1109","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1110","NI"
"1111","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1112","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1113","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1114","NAG_NDG_A2G_NGA_MAG"
"1115","EPE"
"1116","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"1117","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1118","NAG_NDG_A2G_NGA_MAG"
"1119","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1120","CL"
"1121","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1122","ZN"
"1123","FMN_RBF"
"1124","CRO"
"1125","PEG_DEP"
"1126","CL"
"1127","EDO_BME_ETA"
"1128","FAD_FDA"
"1129","CL"
"1130","CA"
"1131","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1132","FAD_FDA"
"1133","FES"
"1134","CA"
"1135","NAG_NDG_A2G_NGA_MAG"
"1136","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1137","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1138","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1139","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1140","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"1141","ZN"
"1142","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1143","ZN"
"1144","CL"
"1145","EDO_BME_ETA"
"1146","NA"
"1147","ZN"
"1148","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1149","ZN"
"1150","UDP"
"1151","MG"
"1152","SR"
"1153","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1154","CME"
"1155","CA"
"1156","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1157","MN"
"1158","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"1159","ZN"
"1160","NAD_NAP"
"1161","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"1162","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1163","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"1164","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
